Year,Indicator Name,Indicator Code,Value
2016,Coverage in 4th quintile (%) - School Feeding -rural,per_sa_sf.cov_q4_rur,4.55094034937842
2012,Coverage in 4th quintile (%) - School Feeding -rural,per_sa_sf.cov_q4_rur,3.58668502716841
2019,Coverage in 4th quintile (%) - School Feeding,per_sa_sf.cov_q4_tot,2.36545912969458
2016,Coverage in 4th quintile (%) - School Feeding,per_sa_sf.cov_q4_tot,3.42176441103607
2012,Coverage in 4th quintile (%) - School Feeding,per_sa_sf.cov_q4_tot,2.72196573759228
2012,Coverage in 4th quintile (%) - School Feeding -urban,per_sa_sf.cov_q4_urb,0.773421796698138
2019,Coverage in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.cov_q5_preT_tot,1.78593465728081
2016,Coverage in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.cov_q5_preT_tot,2.00619350225436
2012,Coverage in 5th quintile (richest) (%) - School Feeding (preT),per_sa_sf.cov_q5_preT_tot,1.70226382986858
2019,Coverage in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.cov_q5_rur,2.48242395686985
2016,Coverage in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.cov_q5_rur,2.63600675190646
2012,Coverage in 5th quintile (richest) (%) - School Feeding -rural,per_sa_sf.cov_q5_rur,2.35505493878032
2019,Coverage in 5th quintile (richest) (%) - School Feeding,per_sa_sf.cov_q5_tot,1.80833743011231
2016,Coverage in 5th quintile (richest) (%) - School Feeding,per_sa_sf.cov_q5_tot,2.01540775117321
2012,Coverage in 5th quintile (richest) (%) - School Feeding,per_sa_sf.cov_q5_tot,1.76667786326749
2012,Coverage in 5th quintile (richest) (%) - School Feeding -urban,per_sa_sf.cov_q5_urb,0.247798389406911
2019,Gini inequality index reduction (%) -  School-feeding -rural,per_sa_sf_gini_rur,0.0468234500876441
2016,Gini inequality index reduction (%) -  School-feeding -rural,per_sa_sf_gini_rur,0.0979020080311703
2012,Gini inequality index reduction (%) -  School-feeding -rural,per_sa_sf_gini_rur,0.160414307758501
2019,Gini inequality index reduction (%) -  School-feeding,per_sa_sf_gini_tot,0.0426393352951625
2016,Gini inequality index reduction (%) -  School-feeding,per_sa_sf_gini_tot,0.0839019415739854
2012,Gini inequality index reduction (%) -  School-feeding,per_sa_sf_gini_tot,0.135428880501285
2012,Gini inequality index reduction (%) -  School-feeding -urban,per_sa_sf_gini_urb,0.0369914166851088
2019,Poverty Headcount reduction (%) -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf_p0_ep_tot,0.535322128821915
2016,Poverty Headcount reduction (%) -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf_p0_ep_tot,0.974044201180939
2012,Poverty Headcount reduction (%) -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf_p0_ep_tot,1.3686724241614
2019,Poverty Headcount reduction (%) -  School-feeding -1st quintile (poorest) -rural,per_sa_sf_p0_rur,0.20314819875404
2016,Poverty Headcount reduction (%) -  School-feeding -1st quintile (poorest) -rural,per_sa_sf_p0_rur,0.593593473872105
2012,Poverty Headcount reduction (%) -  School-feeding -1st quintile (poorest) -rural,per_sa_sf_p0_rur,1.00321455413836
2019,Poverty Headcount reduction (%) -  School-feeding -1st quintile (poorest),per_sa_sf_p0_tot,0.1532845612659
2016,Poverty Headcount reduction (%) -  School-feeding -1st quintile (poorest),per_sa_sf_p0_tot,0.42408220413542
2012,Poverty Headcount reduction (%) -  School-feeding -1st quintile (poorest),per_sa_sf_p0_tot,0.446476389700194
2012,Poverty Headcount reduction (%) -  School-feeding - 1st quintile (poorest) -urban,per_sa_sf_p0_urb,0.240331362941301
2019,Poverty Gap reduction (%) -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf_p1_ep_tot,1.03665619752495
2016,Poverty Gap reduction (%) -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf_p1_ep_tot,1.6488109892602
2012,Poverty Gap reduction (%) -  School-feeding -extreme poor (<$2.15 a day),per_sa_sf_p1_ep_tot,6.68856397285585
2019,Poverty Gap reduction (%) -  School-feeding -1st quintile (poorest) -rural,per_sa_sf_p1_rur,0.423132686528367
2016,Poverty Gap reduction (%) -  School-feeding -1st quintile (poorest) -rural,per_sa_sf_p1_rur,0.864186147765269
2012,Poverty Gap reduction (%) -  School-feeding -1st quintile (poorest) -rural,per_sa_sf_p1_rur,1.64307211582018
2019,Poverty Gap reduction (%) -  School-feeding -1st quintile (poorest),per_sa_sf_p1_tot,0.39286144579312
2016,Poverty Gap reduction (%) -  School-feeding -1st quintile (poorest),per_sa_sf_p1_tot,0.773189551905188
2012,Poverty Gap reduction (%) -  School-feeding -1st quintile (poorest),per_sa_sf_p1_tot,1.44344543363667
2012,Poverty Gap reduction (%) -  School-feeding - 1st quintile (poorest) -urban,per_sa_sf_p1_urb,0.501290855501302
2019,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions  (preT),per_sa_sp.adq_ep_preT_tot,32.5261994364911
2016,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions  (preT),per_sa_sp.adq_ep_preT_tot,22.2568805062071
2012,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions  (preT),per_sa_sp.adq_ep_preT_tot,16.8860855260165
2009,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions  (preT),per_sa_sp.adq_ep_preT_tot,41.6255604862775
2006,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions  (preT),per_sa_sp.adq_ep_preT_tot,40.707986720117
2019,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions,per_sa_sp.adq_ep_tot,12.5552234416229
2016,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions,per_sa_sp.adq_ep_tot,9.59760277874498
2012,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions,per_sa_sp.adq_ep_tot,6.16226788722708
2009,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions,per_sa_sp.adq_ep_tot,2.97880483326089
2006,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - Social Pensions,per_sa_sp.adq_ep_tot,5.2214469740818
2019,Adequacy of benefits (%) - Social Pensions (preT),per_sa_sp.adq_pop_preT_tot,5.94228933017533
2016,Adequacy of benefits (%) - Social Pensions (preT),per_sa_sp.adq_pop_preT_tot,5.58572843813181
2012,Adequacy of benefits (%) - Social Pensions (preT),per_sa_sp.adq_pop_preT_tot,4.3233134416495
2009,Adequacy of benefits (%) - Social Pensions (preT),per_sa_sp.adq_pop_preT_tot,7.42841107111055
2006,Adequacy of benefits (%) - Social Pensions (preT),per_sa_sp.adq_pop_preT_tot,6.43808329067606
2019,Adequacy of benefits (%) - Social Pensions -rural,per_sa_sp.adq_pop_rur,5.97914567390737
2016,Adequacy of benefits (%) - Social Pensions -rural,per_sa_sp.adq_pop_rur,5.82691349201786
2012,Adequacy of benefits (%) - Social Pensions -rural,per_sa_sp.adq_pop_rur,4.53692779476685
2009,Adequacy of benefits (%) - Social Pensions -rural,per_sa_sp.adq_pop_rur,8.63173009468921
2006,Adequacy of benefits (%) - Social Pensions -rural,per_sa_sp.adq_pop_rur,7.7113801685118
2019,Adequacy of benefits (%) - Social Pensions,per_sa_sp.adq_pop_tot,5.94228933017533
2016,Adequacy of benefits (%) - Social Pensions,per_sa_sp.adq_pop_tot,5.58572843813181
2012,Adequacy of benefits (%) - Social Pensions,per_sa_sp.adq_pop_tot,4.3233134416495
2009,Adequacy of benefits (%) - Social Pensions,per_sa_sp.adq_pop_tot,7.42841107111055
2006,Adequacy of benefits (%) - Social Pensions,per_sa_sp.adq_pop_tot,6.43808329067606
2019,Adequacy of benefits (%) - Social Pensions -urban,per_sa_sp.adq_pop_urb,5.66635976433827
2016,Adequacy of benefits (%) - Social Pensions -urban,per_sa_sp.adq_pop_urb,3.71974394594166
2012,Adequacy of benefits (%) - Social Pensions -urban,per_sa_sp.adq_pop_urb,2.96841682970136
2009,Adequacy of benefits (%) - Social Pensions -urban,per_sa_sp.adq_pop_urb,3.80278364231009
2006,Adequacy of benefits (%) - Social Pensions -urban,per_sa_sp.adq_pop_urb,2.34882314607255
2019,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions (preT),per_sa_sp.adq_q1_preT_tot,12.2943953521281
2016,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions (preT),per_sa_sp.adq_q1_preT_tot,9.57903571356651
2012,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions (preT),per_sa_sp.adq_q1_preT_tot,7.04633971300122
2009,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions (preT),per_sa_sp.adq_q1_preT_tot,19.5277044013353
2006,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions (preT),per_sa_sp.adq_q1_preT_tot,20.7565500227626
2019,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -rural,per_sa_sp.adq_q1_rur,9.39189952692301
2016,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -rural,per_sa_sp.adq_q1_rur,7.8819272336178
2012,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -rural,per_sa_sp.adq_q1_rur,4.99461853274183
2009,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -rural,per_sa_sp.adq_q1_rur,4.54588724872201
2006,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -rural,per_sa_sp.adq_q1_rur,8.79891177658685
2019,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions,per_sa_sp.adq_q1_tot,8.89066719345544
2016,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions,per_sa_sp.adq_q1_tot,7.57840449484758
2012,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions,per_sa_sp.adq_q1_tot,4.73915103679043
2009,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions,per_sa_sp.adq_q1_tot,4.36679158925953
2006,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions,per_sa_sp.adq_q1_tot,8.27745686641435
2019,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -urban,per_sa_sp.adq_q1_urb,7.82336863966372
2016,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -urban,per_sa_sp.adq_q1_urb,5.90526992227322
2012,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -urban,per_sa_sp.adq_q1_urb,2.71129309548099
2009,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -urban,per_sa_sp.adq_q1_urb,3.72508205162978
2006,Adequacy of benefits in 1st quintile (poorest) (%) - Social Pensions -urban,per_sa_sp.adq_q1_urb,4.60404998368956
2019,Adequacy of benefits in 2nd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q2_preT_tot,5.42351615720749
2016,Adequacy of benefits in 2nd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q2_preT_tot,5.83891785996566
2012,Adequacy of benefits in 2nd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q2_preT_tot,3.14851093748818
2009,Adequacy of benefits in 2nd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q2_preT_tot,3.14268597404857
2006,Adequacy of benefits in 2nd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q2_preT_tot,4.57609343864369
2019,Adequacy of benefits in 2nd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q2_rur,5.91582663418314
2016,Adequacy of benefits in 2nd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q2_rur,6.48589357707638
2012,Adequacy of benefits in 2nd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q2_rur,3.99812493307616
2009,Adequacy of benefits in 2nd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q2_rur,14.057936121588
2006,Adequacy of benefits in 2nd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q2_rur,1.85176974028382
2019,Adequacy of benefits in 2nd quintile (%) - Social Pensions,per_sa_sp.adq_q2_tot,6.14106834312533
2016,Adequacy of benefits in 2nd quintile (%) - Social Pensions,per_sa_sp.adq_q2_tot,6.89683858787055
2012,Adequacy of benefits in 2nd quintile (%) - Social Pensions,per_sa_sp.adq_q2_tot,3.56179052661493
2009,Adequacy of benefits in 2nd quintile (%) - Social Pensions,per_sa_sp.adq_q2_tot,10.5519100238879
2006,Adequacy of benefits in 2nd quintile (%) - Social Pensions,per_sa_sp.adq_q2_tot,1.89692575100666
2019,Adequacy of benefits in 2nd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q2_urb,7.60598801128361
2016,Adequacy of benefits in 2nd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q2_urb,4.71121596373196
2012,Adequacy of benefits in 2nd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q2_urb,2.62047084698417
2009,Adequacy of benefits in 2nd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q2_urb,2.47958953267655
2006,Adequacy of benefits in 2nd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q2_urb,3.54049446710877
2019,Adequacy of benefits in 3rd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q3_preT_tot,4.64098543309547
2016,Adequacy of benefits in 3rd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q3_preT_tot,3.89891734148504
2012,Adequacy of benefits in 3rd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q3_preT_tot,2.56236372852938
2009,Adequacy of benefits in 3rd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q3_preT_tot,3.43997848440271
2006,Adequacy of benefits in 3rd quintile (%) - Social Pensions (preT),per_sa_sp.adq_q3_preT_tot,3.72774272938926
2019,Adequacy of benefits in 3rd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q3_rur,5.96837564347205
2016,Adequacy of benefits in 3rd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q3_rur,5.47070524826869
2012,Adequacy of benefits in 3rd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q3_rur,3.13484239664358
2009,Adequacy of benefits in 3rd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q3_rur,11.2021348733086
2006,Adequacy of benefits in 3rd quintile (%) - Social Pensions -rural,per_sa_sp.adq_q3_rur,8.23445815074707
2019,Adequacy of benefits in 3rd quintile (%) - Social Pensions,per_sa_sp.adq_q3_tot,5.64062340511524
2016,Adequacy of benefits in 3rd quintile (%) - Social Pensions,per_sa_sp.adq_q3_tot,4.85278455921672
2012,Adequacy of benefits in 3rd quintile (%) - Social Pensions,per_sa_sp.adq_q3_tot,4.74512291026819
2009,Adequacy of benefits in 3rd quintile (%) - Social Pensions,per_sa_sp.adq_q3_tot,8.96630977345564
2006,Adequacy of benefits in 3rd quintile (%) - Social Pensions,per_sa_sp.adq_q3_tot,8.46892432557637
2019,Adequacy of benefits in 3rd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q3_urb,4.2943888662133
2016,Adequacy of benefits in 3rd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q3_urb,2.43794295146159
2012,Adequacy of benefits in 3rd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q3_urb,3.00986372960836
2009,Adequacy of benefits in 3rd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q3_urb,3.27354416392588
2006,Adequacy of benefits in 3rd quintile (%) - Social Pensions -urban,per_sa_sp.adq_q3_urb,1.74201586822575
2019,Adequacy of benefits in 4th quintile (%) - Social Pensions (preT),per_sa_sp.adq_q4_preT_tot,3.83833847726523
2016,Adequacy of benefits in 4th quintile (%) - Social Pensions (preT),per_sa_sp.adq_q4_preT_tot,3.69632072487712
2012,Adequacy of benefits in 4th quintile (%) - Social Pensions (preT),per_sa_sp.adq_q4_preT_tot,3.04824530686793
2009,Adequacy of benefits in 4th quintile (%) - Social Pensions (preT),per_sa_sp.adq_q4_preT_tot,1.29423688992172
2006,Adequacy of benefits in 4th quintile (%) - Social Pensions (preT),per_sa_sp.adq_q4_preT_tot,1.83507281789109
2019,Adequacy of benefits in 4th quintile (%) - Social Pensions -rural,per_sa_sp.adq_q4_rur,5.13948162899698
2016,Adequacy of benefits in 4th quintile (%) - Social Pensions -rural,per_sa_sp.adq_q4_rur,4.91550501882017
2012,Adequacy of benefits in 4th quintile (%) - Social Pensions -rural,per_sa_sp.adq_q4_rur,4.3460837013853
2009,Adequacy of benefits in 4th quintile (%) - Social Pensions -rural,per_sa_sp.adq_q4_rur,8.49620989616607
2006,Adequacy of benefits in 4th quintile (%) - Social Pensions -rural,per_sa_sp.adq_q4_rur,4.730164746614
2019,Adequacy of benefits in 4th quintile (%) - Social Pensions,per_sa_sp.adq_q4_tot,5.01482346622318
2016,Adequacy of benefits in 4th quintile (%) - Social Pensions,per_sa_sp.adq_q4_tot,4.41119085716728
2012,Adequacy of benefits in 4th quintile (%) - Social Pensions,per_sa_sp.adq_q4_tot,2.47591055448895
2009,Adequacy of benefits in 4th quintile (%) - Social Pensions,per_sa_sp.adq_q4_tot,8.39007000853031
2006,Adequacy of benefits in 4th quintile (%) - Social Pensions,per_sa_sp.adq_q4_tot,3.42412000938939
2019,Adequacy of benefits in 4th quintile (%) - Social Pensions -urban,per_sa_sp.adq_q4_urb,4.68212670968548
2016,Adequacy of benefits in 4th quintile (%) - Social Pensions -urban,per_sa_sp.adq_q4_urb,3.18876133364276
2012,Adequacy of benefits in 4th quintile (%) - Social Pensions -urban,per_sa_sp.adq_q4_urb,5.54308154186625
2009,Adequacy of benefits in 4th quintile (%) - Social Pensions -urban,per_sa_sp.adq_q4_urb,1.54633913427299
2006,Adequacy of benefits in 4th quintile (%) - Social Pensions -urban,per_sa_sp.adq_q4_urb,1.06508305928202
2019,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions (preT),per_sa_sp.adq_q5_preT_tot,2.15090900169724
2016,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions (preT),per_sa_sp.adq_q5_preT_tot,3.6295643841235
2012,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions (preT),per_sa_sp.adq_q5_preT_tot,6.10782898621677
2009,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions (preT),per_sa_sp.adq_q5_preT_tot,3.15285553937614
2006,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions (preT),per_sa_sp.adq_q5_preT_tot,1.53837178951371
2019,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions -rural,per_sa_sp.adq_q5_rur,4.17411573977013
2016,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions -rural,per_sa_sp.adq_q5_rur,4.4847486634467
2012,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions -rural,per_sa_sp.adq_q5_rur,7.63801910071697
2009,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions -rural,per_sa_sp.adq_q5_rur,3.57372334530768
2006,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions -rural,per_sa_sp.adq_q5_rur,11.3634598314414
2019,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions,per_sa_sp.adq_q5_tot,4.23861331995001
2016,Adequacy of benefits in 5th quintile (richest) (%) - Social Pensions,per_sa_sp.adq_q5_tot,4.09670547875232
